id_medic	tags
3400921694994	['3 Syst\xe8me cardio-vasculaire', '3.6 BETABLOQUANTS', '3.6.1 BETABLOQUANTS', '3.6.1.2 BETABLOQUANTS, SELECTIFS', '3.6.1.2.2 ATENOLOL', '3.6.1.2.2.3 ATENOLOL ZENTIVA 100 MG CPR SEC 30']
3400921695137	['3 Syst\xe8me cardio-vasculaire', '3.6 BETABLOQUANTS', '3.6.1 BETABLOQUANTS', '3.6.1.2 BETABLOQUANTS, SELECTIFS', '3.6.1.2.2 ATENOLOL', '3.6.1.2.2.4 ATENOLOL ZENTIVA 100 MG CPR SEC 90']
3400921695656	['7 Anti-infectieux (usage syst\xe9miq', '7.4 ANTIVIRAUX A USAGE SYSTEMIQUE', '7.4.1 ANTIVIRAUX A ACTION DIRECTE', '7.4.1.1 NUCLEOSIDES ET NUCLEOTIDES, INHIBITEURS DE LA TRANSCRIPTASE EXCLUS', '7.4.1.1.2 RIBAVIRINE', '7.4.1.1.2.2 RIBAVIRINE MYLAN 200 MG CPR 28']
3400921695717	['7 Anti-infectieux (usage syst\xe9miq', '7.4 ANTIVIRAUX A USAGE SYSTEMIQUE', '7.4.1 ANTIVIRAUX A ACTION DIRECTE', '7.4.1.1 NUCLEOSIDES ET NUCLEOTIDES, INHIBITEURS DE LA TRANSCRIPTASE EXCLUS', '7.4.1.1.2 RIBAVIRINE', '7.4.1.1.2.3 RIBAVIRINE MYLAN 200 MG CPR 42']
3400921702903	['7 Anti-infectieux (usage syst\xe9miq', '7.6 VACCINS', '7.6.1 VACCINS BACTERIENS', '7.6.1.2 VACCINS ANTIMENINGOCOCCIQUES', '7.6.1.2.1 MENINGOCOQUE C, ANTIGENES POLYSACCHARIDIQUES CONJUGUES', '7.6.1.2.1.1 MENVEO PDRE SOL INJ FL 1']
3400921704044	"['3 Syst\xe8me cardio-vasculaire', '3.8 MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE', ""3.8.3 ANTAGONISTES DE L'ANGIOTENSINE II, NON ASSOCIES"", ""3.8.3.1 ANTAGONISTES DE L'ANGIOTENSINE II NON ASSOCIES"", '3.8.3.1.3 VALSARTAN', '3.8.3.1.3.1 VALSARTAN ALTER 160 MG CPR 30']"
3400921704334	"['3 Syst\xe8me cardio-vasculaire', '3.8 MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE', ""3.8.3 ANTAGONISTES DE L'ANGIOTENSINE II, NON ASSOCIES"", ""3.8.3.1 ANTAGONISTES DE L'ANGIOTENSINE II NON ASSOCIES"", '3.8.3.1.3 VALSARTAN', '3.8.3.1.3.2 VALSARTAN ALTER 160 MG CPR 90']"
3400921708707	['10 Syst\xe8me nerveux', '10.6 PSYCHOANALEPTIQUES', '10.6.3 MEDICAMENTS DE LA DEMENCE', '10.6.3.1 ANTICHOLINESTERASIQUES', '10.6.3.1.1 DONEPEZIL', '10.6.3.1.1.3 DONEPEZIL KRKA 5 MG CPR 28']
3400921709247	['10 Syst\xe8me nerveux', '10.6 PSYCHOANALEPTIQUES', '10.6.3 MEDICAMENTS DE LA DEMENCE', '10.6.3.1 ANTICHOLINESTERASIQUES', '10.6.3.1.1 DONEPEZIL', '10.6.3.1.1.4 DONEPEZIL KRKA 10 MG CPR 28']
3400921709476	"['5 Syst\xe8me g\xe9nito-urinaire et horm', '5.3 HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE', ""5.3.6 GONADOTROPHINES ET AUTRES STIMULANTS DE L'OVULATION"", '5.3.6.1 GONADOTROPHINES', '5.3.6.1.7 CHORIOGONADOTROPINE ALFA', '5.3.6.1.7.1 OVITRELLE 250 MCG/0,5 ML SOL INJ STYLO 1/0,5 ML']"
3400921716801	['8 Antin\xe9oplasiques et agents immu', '8.3 IMMUNOSTIMULANTS', '8.3.1 IMMUNOSTIMULANTS', '8.3.1.2 INTERFERONS', '8.3.1.2.6 PEGINTERFERON ALFA-2A', '8.3.1.2.6.1 PEGASYS 135 MCG SOL INJ STYLO 1/0,5 ML']
3400921716979	['8 Antin\xe9oplasiques et agents immu', '8.3 IMMUNOSTIMULANTS', '8.3.1 IMMUNOSTIMULANTS', '8.3.1.2 INTERFERONS', '8.3.1.2.6 PEGINTERFERON ALFA-2A', '8.3.1.2.6.2 PEGASYS 135 MCG SOL INJ STYLO 4/0,5 ML']
3400921717341	['8 Antin\xe9oplasiques et agents immu', '8.3 IMMUNOSTIMULANTS', '8.3.1 IMMUNOSTIMULANTS', '8.3.1.2 INTERFERONS', '8.3.1.2.6 PEGINTERFERON ALFA-2A', '8.3.1.2.6.3 PEGASYS 180 MCG SOL INJ STYLO 1/0,5 ML']
3400921717631	['9 Syst\xe8me musculo-squelettique', '9.5 MEDICAMENTS POUR LE TRAITEMENT DES DESORDRES OSSEUX', '9.5.1 MEDICAMENTS AGISSANT SUR LA STRUCTURE OSSEUSE ET LA MINERALISATION', '9.5.1.1 DIPHOSPHONATES', '9.5.1.1.6 RISEDRONIQUE ACIDE', '9.5.1.1.6.1 RISEDRONATE ARROW 35 MG CPR 4']
3400921717921	['9 Syst\xe8me musculo-squelettique', '9.5 MEDICAMENTS POUR LE TRAITEMENT DES DESORDRES OSSEUX', '9.5.1 MEDICAMENTS AGISSANT SUR LA STRUCTURE OSSEUSE ET LA MINERALISATION', '9.5.1.1 DIPHOSPHONATES', '9.5.1.1.6 RISEDRONIQUE ACIDE', '9.5.1.1.6.2 RISEDRONATE ARROW 35 MG CPR 12']
3400921718171	['8 Antin\xe9oplasiques et agents immu', '8.3 IMMUNOSTIMULANTS', '8.3.1 IMMUNOSTIMULANTS', '8.3.1.2 INTERFERONS', '8.3.1.2.6 PEGINTERFERON ALFA-2A', '8.3.1.2.6.4 PEGASYS 180 MCG SOL INJ STYLO 4/0,5 ML']
3400921718812	"['3 Syst\xe8me cardio-vasculaire', '3.8 MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE', ""3.8.3 ANTAGONISTES DE L'ANGIOTENSINE II, NON ASSOCIES"", ""3.8.3.1 ANTAGONISTES DE L'ANGIOTENSINE II NON ASSOCIES"", '3.8.3.1.5 CANDESARTAN', '3.8.3.1.5.1 CANDESARTAN ACTAVIS 4 MG CPR SEC 30']"
3400921719123	"['3 Syst\xe8me cardio-vasculaire', '3.8 MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE', ""3.8.3 ANTAGONISTES DE L'ANGIOTENSINE II, NON ASSOCIES"", ""3.8.3.1 ANTAGONISTES DE L'ANGIOTENSINE II NON ASSOCIES"", '3.8.3.1.5 CANDESARTAN', '3.8.3.1.5.2 CANDESARTAN ACTAVIS 4 MG CPR SEC 90']"
3400921719642	"['3 Syst\xe8me cardio-vasculaire', '3.8 MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE', ""3.8.3 ANTAGONISTES DE L'ANGIOTENSINE II, NON ASSOCIES"", ""3.8.3.1 ANTAGONISTES DE L'ANGIOTENSINE II NON ASSOCIES"", '3.8.3.1.5 CANDESARTAN', '3.8.3.1.5.3 CANDESARTAN ACTAVIS 8 MG CPR SEC 30']"
3400921719932	"['3 Syst\xe8me cardio-vasculaire', '3.8 MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE', ""3.8.3 ANTAGONISTES DE L'ANGIOTENSINE II, NON ASSOCIES"", ""3.8.3.1 ANTAGONISTES DE L'ANGIOTENSINE II NON ASSOCIES"", '3.8.3.1.5 CANDESARTAN', '3.8.3.1.5.4 CANDESARTAN ACTAVIS 8 MG CPR SEC 90']"
3400921720471	"['3 Syst\xe8me cardio-vasculaire', '3.8 MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE', ""3.8.3 ANTAGONISTES DE L'ANGIOTENSINE II, NON ASSOCIES"", ""3.8.3.1 ANTAGONISTES DE L'ANGIOTENSINE II NON ASSOCIES"", '3.8.3.1.5 CANDESARTAN', '3.8.3.1.5.5 CANDESARTAN ACTAVIS 16 MG CPR SEC 30']"
3400921720822	"['3 Syst\xe8me cardio-vasculaire', '3.8 MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE', ""3.8.3 ANTAGONISTES DE L'ANGIOTENSINE II, NON ASSOCIES"", ""3.8.3.1 ANTAGONISTES DE L'ANGIOTENSINE II NON ASSOCIES"", '3.8.3.1.5 CANDESARTAN', '3.8.3.1.5.6 CANDESARTAN ACTAVIS 16 MG CPR SEC 90']"
3400921721362	"['3 Syst\xe8me cardio-vasculaire', '3.8 MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE', ""3.8.3 ANTAGONISTES DE L'ANGIOTENSINE II, NON ASSOCIES"", ""3.8.3.1 ANTAGONISTES DE L'ANGIOTENSINE II NON ASSOCIES"", '3.8.3.1.5 CANDESARTAN', '3.8.3.1.5.7 CANDESARTAN ACTAVIS 32 MG CPR SEC 30']"
3400921721942	['10 Syst\xe8me nerveux', '10.6 PSYCHOANALEPTIQUES', '10.6.1 ANTIDEPRESSEURS', '10.6.1.2 INHIBITEURS SELECTIFS DE LA RECAPTURE DE LA SEROTONINE', '10.6.1.2.2 CITALOPRAM', '10.6.1.2.2.1 CITALOPRAM BLUEFISH 20 MG CPR SEC 30']
3400921722192	"['3 Syst\xe8me cardio-vasculaire', '3.8 MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE', ""3.8.2 INHIBITEURS DE L'ENZYME DE CONVERSION (IEC) EN ASSOCIATION"", ""3.8.2.1 INHIBITEURS DE L'ENZYME DE CONVERSION (IEC) ET DIURETIQUES"", '3.8.2.1.3 LISINOPRIL ET DIURETIQUES', '3.8.2.1.3.1 LISINOPRIL/HYDROCHLOROTHIAZIDE ZYDUS 20 MG/12,5 MG CPR SEC 30']"
3400921722253	"['3 Syst\xe8me cardio-vasculaire', '3.8 MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE', ""3.8.2 INHIBITEURS DE L'ENZYME DE CONVERSION (IEC) EN ASSOCIATION"", ""3.8.2.1 INHIBITEURS DE L'ENZYME DE CONVERSION (IEC) ET DIURETIQUES"", '3.8.2.1.3 LISINOPRIL ET DIURETIQUES', '3.8.2.1.3.2 LISINOPRIL/HYDROCHLOROTHIAZIDE ZYDUS 20 MG/12,5 MG CPR SEC 90']"
3400921722314	['13 Organes sensoriels', '13.1 MEDICAMENTS OPHTALMOLOGIQUES', '13.1.4 ANTIGLAUCOMATEUX ET MYOTIQUES', '13.1.4.5 Analogues de la prostaglandine', '13.1.4.5.1 LATANOPROST', '13.1.4.5.1.1 LATANOPROST BIOGARAN 0,005 % COLLYRE FL 1/2,5 ML']
3400921723953	"['3 Syst\xe8me cardio-vasculaire', '3.8 MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE', ""3.8.4 ANTAGONISTES DE L'ANGIOTENSINE II EN ASSOCIATION"", ""3.8.4.1 ANTAGONISTES DE L'ANGIOTENSINE II ET DIURETIQUES"", '3.8.4.1.4 CANDESARTAN ET DIURETIQUES', '3.8.4.1.4.1 CANDESARTAN/HYDROCHLOROTHIAZIDE ACTAVIS 8 MG/12,5 MG CPR 30']"
3400921724325	"['3 Syst\xe8me cardio-vasculaire', '3.8 MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE', ""3.8.4 ANTAGONISTES DE L'ANGIOTENSINE II EN ASSOCIATION"", ""3.8.4.1 ANTAGONISTES DE L'ANGIOTENSINE II ET DIURETIQUES"", '3.8.4.1.4 CANDESARTAN ET DIURETIQUES', '3.8.4.1.4.2 CANDESARTAN/HYDROCHLOROTHIAZIDE ACTAVIS 8 MG/12,5 MG CPR 90']"
3400921724783	"['3 Syst\xe8me cardio-vasculaire', '3.8 MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE', ""3.8.4 ANTAGONISTES DE L'ANGIOTENSINE II EN ASSOCIATION"", ""3.8.4.1 ANTAGONISTES DE L'ANGIOTENSINE II ET DIURETIQUES"", '3.8.4.1.4 CANDESARTAN ET DIURETIQUES', '3.8.4.1.4.3 CANDESARTAN/HYDROCHLOROTHIAZIDE ACTAVIS 16 MG/12,5 MG CPR 30']"
3400921725094	"['3 Syst\xe8me cardio-vasculaire', '3.8 MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE', ""3.8.4 ANTAGONISTES DE L'ANGIOTENSINE II EN ASSOCIATION"", ""3.8.4.1 ANTAGONISTES DE L'ANGIOTENSINE II ET DIURETIQUES"", '3.8.4.1.4 CANDESARTAN ET DIURETIQUES', '3.8.4.1.4.4 CANDESARTAN/HYDROCHLOROTHIAZIDE ACTAVIS 16 MG/12,5 MG CPR 90']"
3400921725384	['9 Syst\xe8me musculo-squelettique', '9.5 MEDICAMENTS POUR LE TRAITEMENT DES DESORDRES OSSEUX', '9.5.1 MEDICAMENTS AGISSANT SUR LA STRUCTURE OSSEUSE ET LA MINERALISATION', '9.5.1.3 AUTRES MEDICAMENTS AGISSANT SUR LA STRUCTURE OSSEUSE ET LA MINERALISATION', '9.5.1.3.1 DENOSUMAB', '9.5.1.3.1.1 XGEVA 120 MG SOL INJ FL 1']
3400921728118	"['3 Syst\xe8me cardio-vasculaire', '3.8 MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE', ""3.8.4 ANTAGONISTES DE L'ANGIOTENSINE II EN ASSOCIATION"", ""3.8.4.1 ANTAGONISTES DE L'ANGIOTENSINE II ET DIURETIQUES"", '3.8.4.1.4 CANDESARTAN ET DIURETIQUES', '3.8.4.1.4.5 CANDESARTAN/HYDROCHLOROTHIAZIDE ARROW 8 MG/12,5 MG CPR 30']"
3400921728408	"['3 Syst\xe8me cardio-vasculaire', '3.8 MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE', ""3.8.4 ANTAGONISTES DE L'ANGIOTENSINE II EN ASSOCIATION"", ""3.8.4.1 ANTAGONISTES DE L'ANGIOTENSINE II ET DIURETIQUES"", '3.8.4.1.4 CANDESARTAN ET DIURETIQUES', '3.8.4.1.4.6 CANDESARTAN/HYDROCHLOROTHIAZIDE ARROW 8 MG/12,5 MG CPR 90']"
3400921729177	"['3 Syst\xe8me cardio-vasculaire', '3.8 MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE', ""3.8.4 ANTAGONISTES DE L'ANGIOTENSINE II EN ASSOCIATION"", ""3.8.4.1 ANTAGONISTES DE L'ANGIOTENSINE II ET DIURETIQUES"", '3.8.4.1.4 CANDESARTAN ET DIURETIQUES', '3.8.4.1.4.7 CANDESARTAN/HYDROCHLOROTHIAZIDE ARROW 16 MG/12,5 MG CPR 30']"
3400921729696	"['3 Syst\xe8me cardio-vasculaire', '3.8 MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE', ""3.8.4 ANTAGONISTES DE L'ANGIOTENSINE II EN ASSOCIATION"", ""3.8.4.1 ANTAGONISTES DE L'ANGIOTENSINE II ET DIURETIQUES"", '3.8.4.1.4 CANDESARTAN ET DIURETIQUES', '3.8.4.1.4.8 CANDESARTAN/HYDROCHLOROTHIAZIDE ARROW 16 MG/12,5 MG CPR 90']"
3400921738681	"['3 Syst\xe8me cardio-vasculaire', '3.8 MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE', ""3.8.3 ANTAGONISTES DE L'ANGIOTENSINE II, NON ASSOCIES"", ""3.8.3.1 ANTAGONISTES DE L'ANGIOTENSINE II NON ASSOCIES"", '3.8.3.1.5 CANDESARTAN', '3.8.3.1.5.8 CANDESARTAN BIOGARAN 32 MG CPR SEC 30']"
3400921739404	"['3 Syst\xe8me cardio-vasculaire', '3.8 MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE', ""3.8.3 ANTAGONISTES DE L'ANGIOTENSINE II, NON ASSOCIES"", ""3.8.3.1 ANTAGONISTES DE L'ANGIOTENSINE II NON ASSOCIES"", '3.8.3.1.5 CANDESARTAN', '3.8.3.1.5.9 CANDESARTAN ZYDUS 32 MG CPR SEC 30']"
3400921740233	"['3 Syst\xe8me cardio-vasculaire', '3.9 AGENTS MODIFIANT LES LIPIDES', '3.9.1 AGENTS MODIFIANT LES LIPIDES NON ASSOCIES', ""3.9.1.1 INHIBITEURS DE L'HMG-COA REDUCTASE"", '3.9.1.1.4 ATORVASTATINE', '3.9.1.1.4.4 ATORVASTATINE BGR 10 MG CPR 30']"
3400921740813	"['3 Syst\xe8me cardio-vasculaire', '3.9 AGENTS MODIFIANT LES LIPIDES', '3.9.1 AGENTS MODIFIANT LES LIPIDES NON ASSOCIES', ""3.9.1.1 INHIBITEURS DE L'HMG-COA REDUCTASE"", '3.9.1.1.4 ATORVASTATINE', '3.9.1.1.4.5 ATORVASTATINE BGR 10 MG CPR 90']"
3400921741292	"['3 Syst\xe8me cardio-vasculaire', '3.9 AGENTS MODIFIANT LES LIPIDES', '3.9.1 AGENTS MODIFIANT LES LIPIDES NON ASSOCIES', ""3.9.1.1 INHIBITEURS DE L'HMG-COA REDUCTASE"", '3.9.1.1.4 ATORVASTATINE', '3.9.1.1.4.6 ATORVASTATINE BGR 20 MG CPR 30']"
3400921741704	"['3 Syst\xe8me cardio-vasculaire', '3.9 AGENTS MODIFIANT LES LIPIDES', '3.9.1 AGENTS MODIFIANT LES LIPIDES NON ASSOCIES', ""3.9.1.1 INHIBITEURS DE L'HMG-COA REDUCTASE"", '3.9.1.1.4 ATORVASTATINE', '3.9.1.1.4.7 ATORVASTATINE BGR 20 MG CPR 90']"
3400921742183	"['3 Syst\xe8me cardio-vasculaire', '3.9 AGENTS MODIFIANT LES LIPIDES', '3.9.1 AGENTS MODIFIANT LES LIPIDES NON ASSOCIES', ""3.9.1.1 INHIBITEURS DE L'HMG-COA REDUCTASE"", '3.9.1.1.4 ATORVASTATINE', '3.9.1.1.4.8 ATORVASTATINE BGR 40 MG CPR 30']"
3400921742763	"['3 Syst\xe8me cardio-vasculaire', '3.9 AGENTS MODIFIANT LES LIPIDES', '3.9.1 AGENTS MODIFIANT LES LIPIDES NON ASSOCIES', ""3.9.1.1 INHIBITEURS DE L'HMG-COA REDUCTASE"", '3.9.1.1.4 ATORVASTATINE', '3.9.1.1.4.9 ATORVASTATINE BGR 40 MG CPR 90']"
3400921743364	"['3 Syst\xe8me cardio-vasculaire', '3.9 AGENTS MODIFIANT LES LIPIDES', '3.9.1 AGENTS MODIFIANT LES LIPIDES NON ASSOCIES', ""3.9.1.1 INHIBITEURS DE L'HMG-COA REDUCTASE"", '3.9.1.1.4 ATORVASTATINE', '3.9.1.1.4.10 ATORVASTATINE BGR 80 MG CPR 30']"
3400921743883	"['3 Syst\xe8me cardio-vasculaire', '3.9 AGENTS MODIFIANT LES LIPIDES', '3.9.1 AGENTS MODIFIANT LES LIPIDES NON ASSOCIES', ""3.9.1.1 INHIBITEURS DE L'HMG-COA REDUCTASE"", '3.9.1.1.4 ATORVASTATINE', '3.9.1.1.4.11 ATORVASTATINE BGR 80 MG CPR 90']"
3400921748857	['12 Syst\xe8me respiratoire', '12.4 ANTIHISTAMINIQUES A USAGE SYSTEMIQUE', '12.4.1 ANTIHISTAMINIQUES A USAGE SYSTEMIQUE', '12.4.1.4 AUTRES ANTIHISTAMINIQUES A USAGE SYSTEMIQUE', '12.4.1.4.6 DESLORATADINE', '12.4.1.4.6.3 DESLORATADINE ZENTIVA 5 MG CPR 15']
3400921749229	['12 Syst\xe8me respiratoire', '12.4 ANTIHISTAMINIQUES A USAGE SYSTEMIQUE', '12.4.1 ANTIHISTAMINIQUES A USAGE SYSTEMIQUE', '12.4.1.4 AUTRES ANTIHISTAMINIQUES A USAGE SYSTEMIQUE', '12.4.1.4.6 DESLORATADINE', '12.4.1.4.6.4 DESLORATADINE ZENTIVA 5 MG CPR 30']
3400921749748	['8 Antin\xe9oplasiques et agents immu', '8.2 THERAPEUTIQUE ENDOCRINE', '8.2.2 ANTIHORMONES ET APPARENTES', '8.2.2.4 AUTRES HORMONES ANTAGONISTES ET AGENTS APPARENTES', '8.2.2.4.2 ABIRATERONE', '8.2.2.4.2.1 ZYTIGA 250 MG CPR 120']
3400921751987	['11 Antiparasitaires, insecticides', '11.1 ANTIPROTOZOAIRES', '11.1.2 ANTIPALUDIQUES', '11.1.2.5 ARTEMISININE ET DERVIVES, EN ASSOCIATION', '11.1.2.5.2 ARTENIMOL ET PIPERAQUINE', '11.1.2.5.2.1 EURARTESIM 320 MG/40 MG CPR 12']
3400921752649	['9 Syst\xe8me musculo-squelettique', '9.5 MEDICAMENTS POUR LE TRAITEMENT DES DESORDRES OSSEUX', '9.5.1 MEDICAMENTS AGISSANT SUR LA STRUCTURE OSSEUSE ET LA MINERALISATION', '9.5.1.1 DIPHOSPHONATES', '9.5.1.1.7 ZOLEDRONIQUE ACIDE', '9.5.1.1.7.1 ZOMETA 4 MG/100 ML SOL INJ PERF FL 1']
3400921753820	['12 Syst\xe8me respiratoire', '12.4 ANTIHISTAMINIQUES A USAGE SYSTEMIQUE', '12.4.1 ANTIHISTAMINIQUES A USAGE SYSTEMIQUE', '12.4.1.4 AUTRES ANTIHISTAMINIQUES A USAGE SYSTEMIQUE', '12.4.1.4.6 DESLORATADINE', '12.4.1.4.6.5 DESLORATADINE TEVA SANTE 5 MG CPR 15']
3400921754131	['12 Syst\xe8me respiratoire', '12.4 ANTIHISTAMINIQUES A USAGE SYSTEMIQUE', '12.4.1 ANTIHISTAMINIQUES A USAGE SYSTEMIQUE', '12.4.1.4 AUTRES ANTIHISTAMINIQUES A USAGE SYSTEMIQUE', '12.4.1.4.6 DESLORATADINE', '12.4.1.4.6.6 DESLORATADINE TEVA SANTE 5 MG CPR 30']
3400921756203	['12 Syst\xe8me respiratoire', '12.4 ANTIHISTAMINIQUES A USAGE SYSTEMIQUE', '12.4.1 ANTIHISTAMINIQUES A USAGE SYSTEMIQUE', '12.4.1.4 AUTRES ANTIHISTAMINIQUES A USAGE SYSTEMIQUE', '12.4.1.4.6 DESLORATADINE', '12.4.1.4.6.7 DESLORATADINE GNR 5 MG CPR 15']
3400921756661	['12 Syst\xe8me respiratoire', '12.4 ANTIHISTAMINIQUES A USAGE SYSTEMIQUE', '12.4.1 ANTIHISTAMINIQUES A USAGE SYSTEMIQUE', '12.4.1.4 AUTRES ANTIHISTAMINIQUES A USAGE SYSTEMIQUE', '12.4.1.4.6 DESLORATADINE', '12.4.1.4.6.8 DESLORATADINE GNR 5 MG CPR 30']
3400921758733	"['2 Sang et organes h\xe9matopoi\xe9tique', '2.1 ANTITHROMBOTIQUES', '2.1.1 ANTITHROMBOTIQUES', ""2.1.1.3 INHIBITEURS DE L'AGREGATION PLAQUETTAIRE, HEPARINE EXCLUE"", '2.1.1.3.1 CLOPIDOGREL', '2.1.1.3.1.1 CLOPIDOGREL ZYDUS FRANCE 75 MG CPR 30']"
3400921760453	['12 Syst\xe8me respiratoire', '12.4 ANTIHISTAMINIQUES A USAGE SYSTEMIQUE', '12.4.1 ANTIHISTAMINIQUES A USAGE SYSTEMIQUE', '12.4.1.4 AUTRES ANTIHISTAMINIQUES A USAGE SYSTEMIQUE', '12.4.1.4.6 DESLORATADINE', '12.4.1.4.6.9 DESLORATADINE GNR 0,5 MG/ML SOL BUV FL 1/150 ML']
3400921761405	['12 Syst\xe8me respiratoire', '12.4 ANTIHISTAMINIQUES A USAGE SYSTEMIQUE', '12.4.1 ANTIHISTAMINIQUES A USAGE SYSTEMIQUE', '12.4.1.4 AUTRES ANTIHISTAMINIQUES A USAGE SYSTEMIQUE', '12.4.1.4.6 DESLORATADINE', '12.4.1.4.6.10 DESLORATADINE EG 0,5 MG/ML SOL BUV 1/150 ML']
3400921762693	['12 Syst\xe8me respiratoire', '12.4 ANTIHISTAMINIQUES A USAGE SYSTEMIQUE', '12.4.1 ANTIHISTAMINIQUES A USAGE SYSTEMIQUE', '12.4.1.4 AUTRES ANTIHISTAMINIQUES A USAGE SYSTEMIQUE', '12.4.1.4.6 DESLORATADINE', '12.4.1.4.6.11 DESLORATADINE ZENTIVA 0,5 MG/ML SOL BUV 1/150 ML']
3400921763645	['12 Syst\xe8me respiratoire', '12.4 ANTIHISTAMINIQUES A USAGE SYSTEMIQUE', '12.4.1 ANTIHISTAMINIQUES A USAGE SYSTEMIQUE', '12.4.1.4 AUTRES ANTIHISTAMINIQUES A USAGE SYSTEMIQUE', '12.4.1.4.6 DESLORATADINE', '12.4.1.4.6.12 DESLORATADINE ARROW 0,5 MG/ML SOL BUV 1/150 ML']
3400921763706	['9 Syst\xe8me musculo-squelettique', '9.5 MEDICAMENTS POUR LE TRAITEMENT DES DESORDRES OSSEUX', '9.5.1 MEDICAMENTS AGISSANT SUR LA STRUCTURE OSSEUSE ET LA MINERALISATION', '9.5.1.1 DIPHOSPHONATES', '9.5.1.1.6 RISEDRONIQUE ACIDE', '9.5.1.1.6.3 RISEDRONATE SANDOZ 75 MG CPR 2']
3400921763935	['9 Syst\xe8me musculo-squelettique', '9.5 MEDICAMENTS POUR LE TRAITEMENT DES DESORDRES OSSEUX', '9.5.1 MEDICAMENTS AGISSANT SUR LA STRUCTURE OSSEUSE ET LA MINERALISATION', '9.5.1.1 DIPHOSPHONATES', '9.5.1.1.6 RISEDRONIQUE ACIDE', '9.5.1.1.6.4 RISEDRONATE SANDOZ 75 MG CPR 6']
3400921764246	['12 Syst\xe8me respiratoire', '12.4 ANTIHISTAMINIQUES A USAGE SYSTEMIQUE', '12.4.1 ANTIHISTAMINIQUES A USAGE SYSTEMIQUE', '12.4.1.2 DERIVES DE LA PHENOTHIAZINE', '12.4.1.2.4 OXOMEMAZINE', '12.4.1.2.4.1 OXOMEMAZINE ZENTIVA LAB 0,33 MG/ML SOL BUV 1/150 ML']
3400921765717	"['3 Syst\xe8me cardio-vasculaire', '3.8 MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE', ""3.8.1 INHIBITEURS DE L'ENZYME DE CONVERSION (IEC) NON ASSOCIES"", ""3.8.1.1 INHIBITEURS DE L'ENZYME DE CONVERSION (IEC) NON ASSOCIES"", '3.8.1.1.7 BENAZEPRIL', '3.8.1.1.7.1 BENAZEPRIL ARROW 5 MG CPR SEC 30']"
3400921766196	"['3 Syst\xe8me cardio-vasculaire', '3.8 MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE', ""3.8.1 INHIBITEURS DE L'ENZYME DE CONVERSION (IEC) NON ASSOCIES"", ""3.8.1.1 INHIBITEURS DE L'ENZYME DE CONVERSION (IEC) NON ASSOCIES"", '3.8.1.1.7 BENAZEPRIL', '3.8.1.1.7.2 BENAZEPRIL ARROW 5 MG CPR SEC 90']"
3400921767728	"['3 Syst\xe8me cardio-vasculaire', '3.8 MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE', ""3.8.1 INHIBITEURS DE L'ENZYME DE CONVERSION (IEC) NON ASSOCIES"", ""3.8.1.1 INHIBITEURS DE L'ENZYME DE CONVERSION (IEC) NON ASSOCIES"", '3.8.1.1.7 BENAZEPRIL', '3.8.1.1.7.3 BENAZEPRIL ARROW 10 MG CPR SEC 30']"
