tag	name	label
1.2.2.3.2.33	3400938776140	PANTOPRAZOLE RATIOPHARM 20MG CPR 14
1.2.2.3.2.34	3400938776379	PANTOPRAZOLE RATIOPHARM 20MG CPR 28
1.2.2.3.2.35	3400938778151	PANTOPRAZOLE RATIOPHARM 40MG CPR 7
1.2.2.3.2.36	3400938778380	PANTOPRAZOLE RATIOPHARM 40MG CPR 14
1.2.2.3.2.37	3400938778502	PANTOPRAZOLE RATIOPHARM 40MG CPR 28
1.2.2.3.2.38	3400938780802	PANTOPRAZOLE ZENTIVA 20MG CPR 14
1.2.2.3.2.39	3400938781052	PANTOPRAZOLE ZENTIVA 20MG CPR 28
1.2.2.3.2.40	3400938782004	PANTOPRAZOLE ZENTIVA 40MG CPR 7
1.2.2.3.2.41	3400938782172	PANTOPRAZOLE ZENTIVA 40MG CPR 14
1.2.2.3.2.42	3400938782462	PANTOPRAZOLE ZENTIVA 40MG CPR 28
1.2.2.3.2.43	3400938784015	PANTOPRAZOLE SANDOZ 20MG CPR 14
1.2.2.3.2.44	3400938784305	PANTOPRAZOLE SANDOZ 20MG CPR 28
1.2.2.3.2.45	3400938785074	PANTOPRAZOLE SANDOZ 40MG CPR 7
1.2.2.3.2.46	3400938785364	PANTOPRAZOLE SANDOZ 40MG CPR 14
1.2.2.3.2.47	3400938785654	PANTOPRAZOLE SANDOZ 40MG CPR 28
1.2.2.3.2.48	3400939030104	PANTOPRAZOLE EG 20 MG CPR 14
1.2.2.3.2.49	3400939030272	PANTOPRAZOLE EG 20 MG CPR 28
1.2.2.3.2.50	3400939030333	PANTOPRAZOLE EG 40MG CPR 7
1.2.2.3.2.51	3400939030562	PANTOPRAZOLE EG 40MG CPR 14
1.2.2.3.2.52	3400939030623	PANTOPRAZOLE EG 40MG CPR 28
1.2.2.3.2.53	3400939072326	PANTOPRAZOLE BOUCHARA RECORDATI 20MG CPR 14
1.2.2.3.2.54	3400939072555	PANTOPRAZOLE BOUCHARA RECORDATI 20MG CPR 28
1.2.2.3.2.55	3400939072845	PANTOPRAZOLE BOUCHARA RECORDATI 40MG CPR 14
1.2.2.3.2.56	3400939073095	PANTOPRAZOLE BOUCHARA RECORDATI 40MG CPR 28
1.2.2.3.2.57	3400939074276	PANTOPRAZOLE ARROW 20MG CPR 14
1.2.2.3.2.58	3400939074566	PANTOPRAZOLE ARROW 20MG CPR 28
1.2.2.3.2.59	3400939075167	PANTOPRAZOLE CRISTERS 20 MG CPR GASTRORESISTANT 28
1.2.2.3.2.60	3400939075228	PANTOPRAZOLE ARROW 20 MG CPR GASTRORESISTANT 30
1.2.2.3.2.61	3400939079998	PANTOPRAZOLE ARROW 40MG CPR 14
1.2.2.3.2.62	3400939080130	PANTOPRAZOLE ARROW 40MG CPR 28
1.2.2.3.2.63	3400939080710	PANTOPRAZOLE CRISTERS 40 MG CPR GASTRORESISTANT 28
1.2.2.3.2.64	3400939080888	PANTOPRAZOLE ARROW 40 MG CPR GASTRORESISTANT 30
1.2.2.3.2.65	3400939145228	PANTOPRAZOLE ZYDUS 20MG CPR 28
1.2.2.3.2.66	3400939146577	PANTOPRAZOLE ZYDUS 40MG CPR 28
1.2.2.3.2.67	3400939151489	PANTOPRAZOLE RPG 20MG CPR 28
1.2.2.3.2.68	3400939213095	PANTOPRAZOLE BIOGARAN 40 MG CPR GASTRORESISTANT 28
1.2.2.3.2.69	3400939213156	PANTOPRAZOLE BIOGARAN 40MG CPR 7
1.2.2.3.2.70	3400939213217	PANTOPRAZOLE BIOGARAN 40MG CPR 14
1.2.2.3.2.71	3400939213385	PANTOPRAZOLE BIOGARAN 40MG CPR 28
1.2.2.3.2.72	3400939255439	PANTOPRAZOLE KRKA 20 MG CPR GASTRORESISTANT 14
1.2.2.3.2.73	3400939255729	PANTOPRAZOLE KRKA 20 MG CPR GASTRORESISTANT 28
1.2.2.3.2.74	3400939257440	PANTOPRAZOLE KRKA 40 MG CPR GASTRORESISTANT 14
1.2.2.3.2.75	3400939257679	PANTOPRAZOLE KRKA 40 MG CPR GASTRORESISTANT 28
1.2.2.3.2.76	3400939271286	PANTOPRAZOLE MYLAN PHARMA 40 MG CPR GASTRORESISTANT 28
1.2.2.3.2.77	3400939307510	PANTOPRAZOLE MYLAN PHARMA 40MG CPR 7
1.2.2.3.2.78	3400939307688	PANTOPRAZOLE MYLAN PHARMA 40MG CPR 14
1.2.2.3.2.79	3400939307749	PANTOPRAZOLE MYLAN PHARMA 40MG CPR 28
1.2.2.3.2.80	3400939320694	PANTOPRAZOLE MYLAN PHARMA 20 MG CPR GASTRORESISTANT 28
1.2.2.3.2.81	3400939320755	PANTOPRAZOLE MYLAN PHARMA 20MG CPR 14
1.2.2.3.2.82	3400939320816	PANTOPRAZOLE MYLAN PHARMA 20MG CPR 28
1.2.2.3.2.83	3400939321936	PANTOPRAZOLE BIOGARAN 20 MG CPR GASTRORESISTANT 28
1.2.2.3.2.84	3400939322018	PANTOPRAZOLE BIOGARAN 20MG CPR 14
1.2.2.3.2.85	3400939322186	PANTOPRAZOLE BIOGARAN 20MG CPR 28
1.2.2.3.2.86	3400939388243	PANTOPRAZOLE ALMUS 20MG CPR 14
1.2.2.3.2.87	3400939388472	PANTOPRAZOLE ALMUS 20MG CPR 28
1.2.2.3.2.88	3400939389653	PANTOPRAZOLE ALMUS 40MG CPR 14
1.2.2.3.2.89	3400939389882	PANTOPRAZOLE ALMUS 40MG CPR 28
1.2.2.3.2.90	3400939524450	PANTOPRAZOLE RANBAXY 20 MG CPR GASTRORESISTANT 14
1.2.2.3.2.91	3400939524689	PANTOPRAZOLE RANBAXY 20 MG CPR GASTRORESISTANT 28
1.2.2.3.2.92	3400941607981	PANTOPRAZOLE ACTAVIS 20 MG CPR GASTRORESISTANT 14
1.2.2.3.2.93	3400941608292	PANTOPRAZOLE ACTAVIS 20 MG CPR GASTRORESISTANT 28
1.2.2.3.2.94	3400941609244	PANTOPRAZOLE ACTAVIS 20 MG CPR GASTRORESISTANT 28
1.2.2.3.2.95	3400941609824	PANTOPRAZOLE ACTAVIS 40 MG CPR GASTRORESISTANT 7
1.2.2.3.2.96	3400941610073	PANTOPRAZOLE ACTAVIS 40 MG CPR GASTRORESISTANT 14
1.2.2.3.2.97	3400941610424	PANTOPRAZOLE ACTAVIS 40 MG CPR GASTRORESISTANT 28
1.2.2.3.2.98	3400941611834	PANTOPRAZOLE ACTAVIS 40 MG CPR GASTRORESISTANT 28
1.2.2.3.2.99	3400949000494	EUPANTOL 20 MG CPR GASTRORESISTANT 28
1.2.2.3.2.100	3400949000500	EUPANTOL 40 MG CPR GASTRORESISTANT 28
1.2.2.3.2.101	3400949011544	EUPANTOL 20 MG CPR GASTRORESISTANT 28
1.2.2.3.2.102	3400949011834	EUPANTOL 40 MG CPR GASTRORESISTANT 28
1.2.2.3.2.103	3400949014156	EUPANTOL 20 MG CPR GASTRORESISTANT 28
1.2.2.3.2.104	3400949014217	EUPANTOL 40 MG CPR GASTRORESISTANT 28
1.2.2.3.2.105	3400949116263	PANTOPRAZOLE PHR LAB 20 MG CPR 14
1.2.2.3.2.106	3400949116324	PANTOPRAZOLE PHR LAB 20 MG CPR 28
1.2.2.3.2.107	3400949117963	PANTOPRAZOLE CRISTERS 20 MG CPR 28
1.2.2.3.2.108	3400949118793	PANTOPRAZOLE CRISTERS 40 MG CPR 28
1.2.2.3.2.109	3400949336456	PANTOPRAZOLE TEVA SANTE 20 MG CPR GASTRORESISTANT 14
1.2.2.3.2.110	3400949336517	PANTOPRAZOLE TEVA SANTE 20 MG CPR GASTRORESISTANT 28
1.2.2.3.2.111	3400949337118	PANTOPRAZOLE TEVA SANTE 40 MG CPR GASTRORESISTANT 7
1.2.2.3.2.112	3400949337286	PANTOPRAZOLE TEVA SANTE 40 MG CPR GASTRORESISTANT 14
1.2.2.3.2.113	3400949337347	PANTOPRAZOLE TEVA SANTE 40 MG CPR GASTRORESISTANT 28
1.2.2.3.2.114	3400949487189	PANTOPRAZOLE ACTAVIS 40 MG SOL INJ FL 1
1.2.2.3.3	A02BC03	LANSOPRAZOLE
1.2.2.3.3.1	3400926955786	LANSOPRAZOLE ZYDUS FRANCE 30 MG GELULE GASTRORESISTANTE 7
1.2.2.3.3.2	3400926955847	LANSOPRAZOLE ZYDUS FRANCE 30 MG GELULE GASTRORESISTANTE 14
1.2.2.3.3.3	3400926955908	LANSOPRAZOLE ZYDUS FRANCE 30 MG GELULE GASTRORESISTANTE 28
1.2.2.3.3.4	3400926957278	LANSOPRAZOLE ZYDUS FRANCE 15 MG GELULE GASTRORESISTANTE 15
1.2.2.3.3.5	3400926957568	LANSOPRAZOLE ZYDUS FRANCE 15 MG GELULE GASTRORESISTANTE 30
1.2.2.3.3.6	3400927352898	LANSOPRAZOLE MYLAN 15 MG CPR DISP 14
1.2.2.3.3.7	3400927352959	LANSOPRAZOLE MYLAN 15 MG CPR DISP 28
1.2.2.3.3.8	3400927418358	LANSOPRAZOLE MYLAN 30 MG CPR DISP 14
1.2.2.3.3.9	3400927418419	LANSOPRAZOLE MYLAN 30 MG CPR DISP 28
1.2.2.3.3.10	3400927870859	LANSOPRAZOLE BIOGARAN 15 MG CPR DISP 14
1.2.2.3.3.11	3400927870910	LANSOPRAZOLE BIOGARAN 15 MG CPR DISP 28
1.2.2.3.3.12	3400927871221	LANSOPRAZOLE BIOGARAN 30 MG CPR DISP 14
1.2.2.3.3.13	3400927871399	LANSOPRAZOLE BIOGARAN 30 MG CPR DISP 28
1.2.2.3.3.14	3400927884009	LANSOPRAZOLE BIOGARAN 15 MG CPR DISP 28
1.2.2.3.3.15	3400927929854	LANSOPRAZOLE SANDOZ 15 MG  CPR DISP 14
1.2.2.3.3.16	3400927929915	LANSOPRAZOLE SANDOZ 15 MG  CPR DISP 28
1.2.2.3.3.17	3400927930683	LANSOPRAZOLE SANDOZ 30 MG  CPR DISP 28
1.2.2.3.3.18	3400927931116	LANSOPRAZOLE ZENTIVA 15 MG  CPR DISP 14
1.2.2.3.3.19	3400927931284	LANSOPRAZOLE ZENTIVA 15 MG  CPR DISP 28
1.2.2.3.3.20	3400927931864	LANSOPRAZOLE ZENTIVA 30 MG  CPR DISP 14
1.2.2.3.3.21	3400927931925	LANSOPRAZOLE ZENTIVA 30 MG  CPR DISP 28
1.2.2.3.3.22	3400927932526	LANSOPRAZOLE EG 15 MG  CPR DISP 14
1.2.2.3.3.23	3400927932694	LANSOPRAZOLE EG 15 MG  CPR DISP 28
1.2.2.3.3.24	3400927933127	LANSOPRAZOLE EG 30 MG  CPR DISP 14
1.2.2.3.3.25	3400927933295	LANSOPRAZOLE EG 30 MG  CPR DISP 28
1.2.2.3.3.26	3400934096006	LANZOR 15MG GELULE 30
1.2.2.3.3.27	3400934303562	LANZOR 30MG GELULE 14
1.2.2.3.3.28	3400934304163	OGAST 30MG GELULE 14
1.2.2.3.3.29	3400934410642	LANSOPRAZOLE ACTAVIS 15MG GELULE GASTRORESISTANTE 30
1.2.2.3.3.30	3400934417566	LANSOPRAZOLE TEVA 15MG CPR ORODISPERSIBLE 28
1.2.2.3.3.31	3400934455186	OGAST 30MG GELULE 28
1.2.2.3.3.32	3400934475696	LANZOR 30MG GELULE 28
1.2.2.3.3.33	3400934548420	OGAST 15MG GELULE 30
1.2.2.3.3.34	3400934549021	LANZOR 15MG GELULE 30
1.2.2.3.3.35	3400934615528	LANSOPRAZOLE TEVA 30MG CPR ORODISPERSIBLE 28
1.2.2.3.3.36	3400935842374	OGAST 15MG GELULE 15
1.2.2.3.3.37	3400935881694	LANZOR 15MG GELULE 15
1.2.2.3.3.38	3400937827188	LANSOPRAZOLE ZYDUS 15 MG GELULE 15
1.2.2.3.3.39	3400937827300	LANSOPRAZOLE ZYDUS 15 MG GELULE 30
1.2.2.3.3.40	3400937827829	LANSOPRAZOLE ZYDUS 30 MG GELULE 28
1.2.2.3.3.41	3400937827997	LANSOPRAZOLE ARROW 30 MG GELULE 7
1.2.2.3.3.42	3400937828079	LANSOPRAZOLE ARROW 30 MG GELULE 14
1.2.2.3.3.43	3400937828130	LANSOPRAZOLE ARROW 30 MG GELULE 28
1.2.2.3.3.44	3400937828369	LANSOPRAZOLE ARROW 15 MG GELULE 15
1.2.2.3.3.45	3400937828598	LANSOPRAZOLE ARROW 15 MG GELULE 30
1.2.2.3.3.46	3400938103205	LANSOPRAZOLE BIOGARAN 15 MG GELULE GASTRORESISTANTE 30
1.2.2.3.3.47	3400938103953	LANSOPRAZOLE BIOGARAN 15 MG GELULE 15
1.2.2.3.3.48	3400938104035	LANSOPRAZOLE BIOGARAN 15 MG GELULE 30
1.2.2.3.3.49	3400938104844	LANSOPRAZOLE MYLAN 30 MG GELULE 7
1.2.2.3.3.50	3400938104905	LANSOPRAZOLE MYLAN 30 MG GELULE 14
1.2.2.3.3.51	3400938105094	LANSOPRAZOLE MYLAN 30 MG GELULE 28
1.2.2.3.3.52	3400938105445	LANSOPRAZOLE BIOGARAN 30 MG GELULE GASTRORESISTANTE 30
1.2.2.3.3.53	3400938106107	LANSOPRAZOLE BIOGARAN 30 MG GELULE 7
1.2.2.3.3.54	3400938106336	LANSOPRAZOLE BIOGARAN 30 MG GELULE 14
1.2.2.3.3.55	3400938108576	LANSOPRAZOLE ZENTIVA 15 MG GELULE 15
1.2.2.3.3.56	3400938108866	LANSOPRAZOLE ZENTIVA 15 MG GELULE 30
1.2.2.3.3.57	3400938109696	LANSOPRAZOLE ZENTIVA 30 MG GELULE 7
1.2.2.3.3.58	3400938109757	LANZOPRAZOLE ZENTIVA 30 MG GELULE 14
1.2.2.3.3.59	3400938109986	LANSOPRAZOLE ZENTIVA 30 MG GELULE 28
1.2.2.3.3.60	3400938112078	LANSOPRAZOLE ALMUS 30 MG GELULE 14
1.2.2.3.3.61	3400938112139	LANSOPRAZOLE ALMUS 30 MG GELULE 28
1.2.2.3.3.62	3400938112887	LANSOPRAZOLE SANDOZ 15 MG GELULE 15
1.2.2.3.3.63	3400938112948	LANSOPRAZOLE SANDOZ 15 MG GELULE 30
1.2.2.3.3.64	3400938116502	LANSOPRAZOLE EG 15 MG GELULE 15
1.2.2.3.3.65	3400938116731	LANSOPRAZOLE EG 15 MG GELULE 30
1.2.2.3.3.66	3400938117042	LANSOPRAZOLE EG 30 MG GELULE 7
1.2.2.3.3.67	3400938117103	LANSOPRAZOLE EG 30 MG GELULE 14
1.2.2.3.3.68	3400938117271	LANSOPRAZOLE EG 30 MG GELULE 28
1.2.2.3.3.69	3400938117561	LANSOPRAZOLE TEVA SANTE 15 MG GELULE 15
1.2.2.3.3.70	3400938117790	LANSOPRAZOLE TEVA SANTE 15 MG GELULE 30
1.2.2.3.3.71	3400938117912	LANSOPRAZOLE TEVA SANTE 30 MG GELULE 7
1.2.2.3.3.72	3400938118162	LANSOPRAZOLE TEVA SANTE 30 MG GELULE 14
1.2.2.3.3.73	3400938118223	LANZOPRAZOLE TEVA SANTE 30 MG GELULE 28
1.2.2.3.3.74	3400938118452	LANSOPRAZOLE SANDOZ 30 MG GELULE 7
1.2.2.3.3.75	3400938118513	LANSOPRAZOLE SANDOZ 30 MG GELULE 14
1.2.2.3.3.76	3400938118681	LANSOPRAZOLE SANDOZ 30 MG GELULE 28
1.2.2.3.3.77	3400938119633	LANSOPRAZOLE RATIOPHARM 30 MG GELULE 14
1.2.2.3.3.78	3400938119862	LANSOPRAZOLE RATIOPHARM 30 MG GELULE 28
1.2.2.3.3.79	3400938139853	LANSOPRAZOLE MYLAN 15 MG GELULE 15
1.2.2.3.3.80	3400938140163	LANSOPRAZOLE MYLAN 15 MG GELULE 30
1.2.2.3.3.81	3400938142693	LANSOPRAZOLE RATIOPHARM 15 MG GELULE 30
1.2.2.3.3.82	3400938144307	LANSOPRAZOLE BIOGARAN 30 MG GELULE 28
1.2.2.3.3.83	3400938174342	LANSOPRAZOLE ISOMED 30 MG GELULE 28
1.2.2.3.3.84	3400938186529	LANSOPRAZOLE ALMUS 15 MG GELULE 15
1.2.2.3.3.85	3400938186758	LANSOPRAZOLE ALMUS 15 MG GELULE 30
1.2.2.3.3.86	3400938193503	LANZOPRAZOLE RANBAXY 15 MG GELULE 15
1.2.2.3.3.87	3400938193732	LANSOPRAZOLE RANBAXY 15 MG GELULE 30
1.2.2.3.3.88	3400938194333	LANSOPRAZOLE RANBAXY 30 MG GELULE 28
1.2.2.3.3.89	3400938991598	LANSOPRAZOLE KRKA 30 MG GELULE GASTRORESISTANTE 14
1.2.2.3.3.90	3400938991710	LANSOPRAZOLE KRKA 30 MG GELULE GASTRORESISTANTE 28
1.2.2.3.3.91	3400938993660	LANSOPRAZOLE KRKA 15 MG GELULE GASTRORESISTANTE 15
1.2.2.3.3.92	3400938993899	LANSOPRAZOLE KRKA 15 MG GELULE GASTRORESISTANTE 30
1.2.2.3.3.93	3400939239521	OGASTORO 15 MG CPR DISP 14
1.2.2.3.3.94	3400939239699	OGASTORO 15 MG CPR DISP 28
1.2.2.3.3.95	3400939239811	OGASTORO 30 MG CPR DISP 14
1.2.2.3.3.96	3400939239989	OGASTORO 30 MG CPR DISP 28
1.2.2.3.3.97	3400941780837	LANSOPRAZOLE ABBOTT 30 MG GELULE GASTRORESISTANTE 7
1.2.2.3.3.98	3400941781087	LANSOPRAZOLE ABBOTT 30 MG GELULE GASTRORESISTANTE 14
1.2.2.3.3.99	3400941781209	LANSOPRAZOLE ABBOTT 30 MG GELULE GASTRORESISTANTE 28
1.2.2.3.3.100	3400941783159	LANSOPRAZOLE CRISTERS 15 MG GELULE GASTRORESISTANTE 15
1.2.2.3.3.101	3400941783388	LANSOPRAZOLE CRISTERS 15 MG GELULE GASTRORESISTANTE 30
1.2.2.3.3.102	3400941784569	LANSOPRAZOLE CRISTERS 15 MG GELULE GASTRORESISTANTE 30
1.2.2.3.3.103	3400941785511	LANSOPRAZOLE ABBOTT 15 MG GELULE GASTRORESISTANTE 30
1.2.2.3.3.104	3400941785689	LANSOPRAZOLE ABBOTT 15 MG GELULE GASTRORESISTANTE 15
1.2.2.3.3.105	3400941787461	LANSOPRAZOLE CRISTERS 30 MG GELULE GASTRORESISTANTE 7
1.2.2.3.3.106	3400941787522	LANSOPRAZOLE CRISTERS 30 MG GELULE GASTRORESISTANTE 14
1.2.2.3.3.107	3400941787751	LANSOPRAZOLE CRISTERS 30 MG GELULE GASTRORESISTANTE 28
1.2.2.3.3.108	3400941788642	LANSOPRAZOLE CRISTERS 30 MG GELULE GASTRORESISTANTE 28
1.2.2.3.3.109	3400949004621	OGASTORO 15MG CPR ORODISPERSIBLE 28
1.2.2.3.3.110	3400949004799	OGASTORO 30MG CPR ORODISPERSIBLE 28
1.2.2.3.3.111	3400949007523	OGASTORO 15 MG CPR DISP 28
1.2.2.3.3.112	3400949007691	OGASTORO 30 MG CPR DISP 28
1.2.2.3.3.113	3400949009763	OGAST 30 MG GELULE GASTRORESISTANTE 28
1.2.2.3.3.114	3400949026272	OGASTORO 15 MG CPR DISP 28
1.2.2.3.3.115	3400949498017	LANSOPRAZOLE EVOLUGEN 15 MG GELULE 15
1.2.2.3.3.116	3400949498246	LANSOPRAZOLE EVOLUGEN 15 MG GELULE 30
1.2.2.3.3.117	3400949498536	LANSOPRAZOLE EVOLUGEN 30 MG GELULE 7
1.2.2.3.3.118	3400949498765	LANSOPRAZOLE EVOLUGEN 30 MG GELULE 14
1.2.2.3.3.119	3400949498994	LANSOPRAZOLE EVOLUGEN 30 MG GELULE 28
1.2.2.3.3.120	9999999999999	INCONNU
1.2.2.3.4	A02BC04	RABEPRAZOLE
1.2.2.3.4.1	3400921793390	RABEPRAZOLE EG 20 MG CPR GASTRORESISTANT 28
1.2.2.3.4.2	3400921836547	RABEPRAZOLE ZENTIVA 10 MG CPR GASTRORESISTANT 14
1.2.2.3.4.3	3400921836776	RABEPRAZOLE ZENTIVA 10 MG CPR GASTRORESISTANT 28
1.2.2.3.4.4	3400921837896	RABEPRAZOLE ZENTIVA 20 MG CPR GASTRORESISTANT 14
1.2.2.3.4.5	3400921838329	RABEPRAZOLE ZENTIVA 20 MG CPR GASTRORESISTANT 28
1.2.2.3.4.6	3400921847543	RABEPRAZOLE ARROW GENERIQUES 10 MG CPR GASTRORESISTANT 14
1.2.2.3.4.7	3400921848083	RABEPRAZOLE ARROW GENERIQUES 10 MG CPR GASTRORESISTANT 28
1.2.2.3.4.8	3400921849844	RABEPRAZOLE ARROW GENERIQUES 20 MG CPR GASTRORESISTANT 14
1.2.2.3.4.9	3400921850215	RABEPRAZOLE ARROW GENERIQUES 20 MG CPR GASTRORESISTANT 28
1.2.2.3.4.10	3400921852165	RABEPRAZOLE ZYDUS 10 MG CPR GASTRORESISTANT 14
1.2.2.3.4.11	3400921852516	RABEPRAZOLE ZYDUS 10 MG CPR GASTRORESISTANT 28
1.2.2.3.4.12	3400921854466	RABEPRAZOLE ZYDUS 20 MG CPR GASTRORESISTANT 14
1.2.2.3.4.13	3400921854817	RABEPRAZOLE ZYDUS 20 MG CPR GASTRORESISTANT 28
1.2.2.3.4.14	3400921993653	RABEPRAZOLE ISOMED 20 MG CPR GASTRORESISTANT 14
1.2.2.3.4.15	3400922462776	RABEPRAZOLE CRISTERS 10 MG CPR GASTRORESISTANT 14
1.2.2.3.4.16	3400922463438	RABEPRAZOLE CRISTERS 10 MG CPR GASTRORESISTANT 28
1.2.2.3.4.17	3400922465210	RABEPRAZOLE CRISTERS 20 MG CPR GASTRORESISTANT 14
1.2.2.3.4.18	3400922465678	RABEPRAZOLE CRISTERS 20 MG CPR GASTRORESISTANT 28
1.2.2.3.4.19	3400922471761	RABEPRAZOLE RATIO 20 MG CPR GASTRORESISTANT 28
1.2.2.3.4.20	3400922489223	RABEPRAZOLE ARROW 10 MG CPR GASTRORESISTANT 14
1.2.2.3.4.21	3400922489452	RABEPRAZOLE ARROW 10 MG CPR GASTRORESISTANT 28
1.2.2.3.4.22	3400922490281	RABEPRAZOLE ARROW 20 MG CPR GASTRORESISTANT 14
1.2.2.3.4.23	3400922490403	RABEPRAZOLE ARROW 20 MG CPR GASTRORESISTANT 28
1.2.2.3.4.24	3400922491462	RABEPRAZOLE RANBAXY 10 MG CPR GASTRORESISTANT 28
1.2.2.3.4.25	3400922491691	RABEPRAZOLE RANBAXY 20 MG CPR GASTRORESISTANT 14
1.2.2.3.4.26	3400922491752	RABEPRAZOLE RANBAXY 20 MG CPR GASTRORESISTANT 28
1.2.2.3.4.27	3400926661281	RABEPRAZOLE MYLAN GENERIQUES 10 MG CPR GASTRORESISTANT 14
1.2.2.3.4.28	3400926661632	RABEPRAZOLE MYLAN GENERIQUES 10 MG CPR GASTRORESISTANT 28
1.2.2.3.4.29	3400926663414	RABEPRAZOLE MYLAN GENERIQUES 20 MG CPR GASTRORESISTANT 14
1.2.2.3.4.30	3400926663872	RABEPRAZOLE MYLAN GENERIQUES 20 MG CPR GASTRORESISTANT 28
1.2.2.3.4.31	3400926665654	RABEPRAZOLE EVOLUGEN 10 MG CPR GASTRORESISTANT 14
1.2.2.3.4.32	3400926666026	RABEPRAZOLE EVOLUGEN 10 MG CPR GASTRORESISTANT 28
1.2.2.3.4.33	3400926667894	RABEPRAZOLE EVOLUGEN 20 MG CPR GASTRORESISTANT 14
1.2.2.3.4.34	3400926668327	RABEPRAZOLE EVOLUGEN 20 MG CPR GASTRORESISTANT 28
1.2.2.3.4.35	3400926813529	RABEPRAZOLE ALMUS 10 MG CPR GASTRORESISTANT 28
1.2.2.3.4.36	3400926814700	RABEPRAZOLE ALMUS 20 MG CPR GASTRORESISTANT 28
1.2.2.3.4.37	3400926815530	RABEPRAZOLE MYLAN PHARMA 10 MG CPR GASTRORESISTANT 14
1.2.2.3.4.38	3400926815998	RABEPRAZOLE MYLAN PHARMA 10 MG CPR GASTRORESISTANT 28
1.2.2.3.4.39	3400926816889	RABEPRAZOLE MYLAN PHARMA 20 MG CPR GASTRORESISTANT 14
1.2.2.3.4.40	3400926817190	RABEPRAZOLE MYLAN PHARMA 20 MG CPR GASTRORESISTANT 28
1.2.2.3.4.41	3400926822163	RABEPRAZOLE EG LABO 10 MG CPR GASTRORESISTANT 14
1.2.2.3.4.42	3400926822453	RABEPRAZOLE EG LABO 10 MG CPR GASTRORESISTANT 28
1.2.2.3.4.43	3400926823283	RABEPRAZOLE EG LABO 20 MG CPR GASTRORESISTANT 14
1.2.2.3.4.44	3400926823405	RABEPRAZOLE EG LABO 20 MG CPR GASTRORESISTANT 28
1.2.2.3.4.45	3400930002926	RABEPRAZOLE ALTER 10 MG CPR GASTRORESISTANT 28
1.2.2.3.4.46	3400930003060	RABEPRAZOLE ALTER 20 MG CPR GASTRORESISTANT 28
1.2.2.3.4.47	3400935514561	PARIET 20MG CPR 14
1.2.2.3.4.48	3400935514790	PARIET 20MG CPR 28
1.2.2.3.4.49	3400935674289	PARIET 10MG CPR 14
1.2.2.3.4.50	3400935674401	PARIET 10MG CPR 28
1.2.2.3.4.51	3400949003099	PARIET 20 MG CPR 28
1.2.2.3.4.52	3400949003440	PARIET 20 MG CPR 28
1.2.2.3.4.53	3400949008124	PARIET 10 MG CPR GASTRORESISTANT 28
1.2.2.3.4.54	3400949008643	PARIET 10 MG CPR GASTRORESISTANT 28
1.2.2.3.4.55	3400949494514	RABEPRAZOLE KRKA 20 MG CPR GASTRORESISTANT 14
1.2.2.3.4.56	3400949494743	RABEPRAZOLE KRKA 20 MG CPR GASTRORESISTANT 28
1.2.2.3.4.57	3400949495573	RABEPRAZOLE KRKA 10 MG CPR GASTRORESISTANT 14
1.2.2.3.4.58	3400949495863	RABEPRAZOLE KRKA 10 MG CPR GASTRORESISTANT 28
1.2.2.3.4.59	3400949699858	RABEPRAZOLE TEVA 10 MG CPR GASTRORESISTANT 14
1.2.2.3.4.60	3400949700202	RABEPRAZOLE TEVA 10 MG CPR GASTRORESISTANT 28
1.2.2.3.4.61	3400949701612	RABEPRAZOLE TEVA 20 MG CPR GASTRORESISTANT 14
1.2.2.3.4.62	3400949702091	RABEPRAZOLE TEVA 20 MG CPR GASTRORESISTANT 28
1.2.2.3.4.63	3400949939893	RABEPRAZOLE BIOGARAN 10 MG CPR GASTRORESISTANT 14
1.2.2.3.4.64	3400949940264	RABEPRAZOLE BIOGARAN 10 MG CPR GASTRORESISTANT 28
1.2.2.3.4.65	3400949941155	RABEPRAZOLE BIOGARAN 20 MG CPR GASTRORESISTANT 14
1.2.2.3.4.66	3400949941445	RABEPRAZOLE BIOGARAN 20 MG CPR GASTRORESISTANT 28
1.2.2.3.4.67	3400949968411	RABEPRAZOLE SANDOZ 10 MG CPR GASTRORESISTANT 14
1.2.2.3.4.68	3400949968879	RABEPRAZOLE SANDOZ 10 MG CPR GASTRORESISTANT 28
1.2.2.3.4.69	3400949970421	RABEPRAZOLE SANDOZ 20 MG CPR GASTRORESISTANT 14
1.2.2.3.4.70	3400949970889	RABEPRAZOLE SANDOZ 20 MG CPR GASTRORESISTANT 28
1.2.2.3.5	A02BC05	ESOMEPRAZOLE
1.2.2.3.5.1	3400921608199	ESOMEPRAZOLE BIOGARAN 20 MG CPR GASTRORESISTANT 28
1.2.2.3.5.2	3400921609370	ESOMEPRAZOLE BIOGARAN 40 MG CPR GASTRORESISTANT 14
1.2.2.3.5.3	3400921609660	ESOMEPRAZOLE BIOGARAN 40 MG CPR GASTRORESISTANT 28
1.2.2.3.5.4	3400921633382	ESOMEPRAZOLE ARROW 20 MG CPR GASTRORESISTANT 7
1.2.2.3.5.5	3400921633443	ESOMEPRAZOLE ARROW 20 MG CPR GASTRORESISTANT 14
1.2.2.3.5.6	3400921633672	ESOMEPRAZOLE ARROW 20 MG CPR GASTRORESISTANT 28
