EP_ID	NAME_FULL	COUNTRY	NATIONAL_PARTY	GROUPE_ID	GENDER	BIRTHDATE	GEOSIZE	POP16	POP16_PERCENTAGE	GDP_BILLIONS	LANGUAGES	POLITICAL_SYS	NB_SEATS_IN_EU	CURRENCY	SCHENGEN_MEMBER	SCHENGEN_MEMBER_SINCE	EU_MEMBER_SINCE
1247452	Iveta GRIGULE-PĒTERSE	Latvia	Zaļo un Zemnieku savienība	NI	F	1964-09-30 00:00:00	64573	1968957	0.4	25	['14 Latvian']	parliamentary republic	8	Euro	Yes	2007	2004
1247461	Andrejs MAMIKINS	Latvia	"""Saskaņa"" sociāldemokrātiskā partija"	S&D	M	1976-03-11 00:00:00	64573	1968957	0.4	25	['14 Latvian']	parliamentary republic	8	Euro	Yes	2007	2004
1247471	Pedro SILVA PEREIRA	Portugal	Partido Socialista	S&D	M	1962-08-15 00:00:00	92226	10341330	2	185	['17 Portuguese']	semi-presidential republic	21	Euro	Yes	1995	1986
1247481	Marie-Christine ARNAUTU	France	Front national	ENF	F	1952-10-19 00:00:00	633187	66759950	13.1	2225	['3 French']	semi-presidential republic	74	Euro	Yes	1995	1958
1247482	Marie-Christine ARNAUTU	France	Front national	NI	F	1952-10-19 00:00:00	633187	66759950	13.1	2225	['3 French']	semi-presidential republic	74	Euro	Yes	1995	1958
1247491	Marijana PETIR	Croatia	Hrvatska seljačka stranka	PPE	F	1975-10-04 00:00:00	56594	4190669	0.8	45	['6 Croatian']	parliamentary republic	11	HRK	No	-	2013
1247502	Mireille D'ORNANO	France	Front national	ENF	F	1951-06-29 00:00:00	633187	66759950	13.1	2225	['3 French']	semi-presidential republic	74	Euro	Yes	1995	1958
1247503	Mireille D'ORNANO	France	Front national	NI	F	1951-06-29 00:00:00	633187	66759950	13.1	2225	['3 French']	semi-presidential republic	74	Euro	Yes	1995	1958
1247504	Mireille D'ORNANO	France	Les Patriotes	EFDD	F	1951-06-29 00:00:00	633187	66759950	13.1	2225	['3 French']	semi-presidential republic	74	Euro	Yes	1995	1958
1247511	Dominique MARTIN	France	Front national	ENF	M	1961-10-01 00:00:00	633187	66759950	13.1	2225	['3 French']	semi-presidential republic	74	Euro	Yes	1995	1958
1247512	Dominique MARTIN	France	Front national	NI	M	1961-10-01 00:00:00	633187	66759950	13.1	2225	['3 French']	semi-presidential republic	74	Euro	Yes	1995	1958
1247522	Aymeric CHAUPRADE	France	Front national	ENF	M	1969-01-13 00:00:00	633187	66759950	13.1	2225	['3 French']	semi-presidential republic	74	Euro	Yes	1995	1958
1247523	Aymeric CHAUPRADE	France	Front national	NI	M	1969-01-13 00:00:00	633187	66759950	13.1	2225	['3 French']	semi-presidential republic	74	Euro	Yes	1995	1958
1247524	Aymeric CHAUPRADE	France	Droite Indépendante	NI	M	1969-01-13 00:00:00	633187	66759950	13.1	2225	['3 French']	semi-presidential republic	74	Euro	Yes	1995	1958
1247525	Aymeric CHAUPRADE	France	Les Français Libres	NI	M	1969-01-13 00:00:00	633187	66759950	13.1	2225	['3 French']	semi-presidential republic	74	Euro	Yes	1995	1958
1247531	Marie-Christine BOUTONNET	France	Front national	ENF	F	1949-02-10 00:00:00	633187	66759950	13.1	2225	['3 French']	semi-presidential republic	74	Euro	Yes	1995	1958
1247532	Marie-Christine BOUTONNET	France	Front national	NI	F	1949-02-10 00:00:00	633187	66759950	13.1	2225	['3 French']	semi-presidential republic	74	Euro	Yes	1995	1958
1247541	Ivan JAKOVČIĆ	Croatia	Istarski demokratski sabor - Dieta democratica istriana	ALDE	M	1957-11-15 00:00:00	56594	4190669	0.8	45	['6 Croatian']	parliamentary republic	11	HRK	No	-	2013
1247551	Jean-Luc SCHAFFHAUSER	France	Rassemblement bleu Marine	ENF	M	1955-12-17 00:00:00	633187	66759950	13.1	2225	['3 French']	semi-presidential republic	74	Euro	Yes	1995	1958
1247552	Jean-Luc SCHAFFHAUSER	France	Rassemblement bleu Marine	NI	M	1955-12-17 00:00:00	633187	66759950	13.1	2225	['3 French']	semi-presidential republic	74	Euro	Yes	1995	1958
1247561	Davor ŠKRLEC	Croatia	Održivi razvoj Hrvatske	Verts/ALE	M	1963-01-01 00:00:00	56594	4190669	0.8	45	['6 Croatian']	parliamentary republic	11	HRK	No	-	2013
1247562	Davor ŠKRLEC	Croatia	Independent	Verts/ALE	M	1963-01-01 00:00:00	56594	4190669	0.8	45	['6 Croatian']	parliamentary republic	11	HRK	No	-	2013
1247571	Steeve BRIOIS	France	Front national	ENF	M	1972-11-28 00:00:00	633187	66759950	13.1	2225	['3 French']	semi-presidential republic	74	Euro	Yes	1995	1958
1247572	Steeve BRIOIS	France	Front national	NI	M	1972-11-28 00:00:00	633187	66759950	13.1	2225	['3 French']	semi-presidential republic	74	Euro	Yes	1995	1958
1247581	Mylène TROSZCZYNSKI	France	Front national	ENF	F	1972-05-16 00:00:00	633187	66759950	13.1	2225	['3 French']	semi-presidential republic	74	Euro	Yes	1995	1958
1247582	Mylène TROSZCZYNSKI	France	Front national	NI	F	1972-05-16 00:00:00	633187	66759950	13.1	2225	['3 French']	semi-presidential republic	74	Euro	Yes	1995	1958
1247591	Gabrielius LANDSBERGIS	Lithuania	Tėvynės sąjunga-Lietuvos krikščionys demokratai	PPE	M	1982-01-07 00:00:00	65286	2888558	0.6	39	['15 Lithuanian']	parliamentary republic	11	Euro	Yes	2007	2004
1247601	Nicolas BAY	France	Front national	ENF	M	1977-12-21 00:00:00	633187	66759950	13.1	2225	['3 French']	semi-presidential republic	74	Euro	Yes	1995	1958
1247602	Nicolas BAY	France	Front national	NI	M	1977-12-21 00:00:00	633187	66759950	13.1	2225	['3 French']	semi-presidential republic	74	Euro	Yes	1995	1958
1247611	Bernard MONOT	France	Front national	ENF	M	1962-07-03 00:00:00	633187	66759950	13.1	2225	['3 French']	semi-presidential republic	74	Euro	Yes	1995	1958
1247612	Bernard MONOT	France	Front national	NI	M	1962-07-03 00:00:00	633187	66759950	13.1	2225	['3 French']	semi-presidential republic	74	Euro	Yes	1995	1958
1247632	Antanas GUOGA	Lithuania	Lietuvos Respublikos liberalų sąjūdis	ALDE	M	1973-12-17 00:00:00	65286	2888558	0.6	39	['15 Lithuanian']	parliamentary republic	11	Euro	Yes	2007	2004
1247633	Antanas GUOGA	Lithuania	Independent	PPE	M	1973-12-17 00:00:00	65286	2888558	0.6	39	['15 Lithuanian']	parliamentary republic	11	Euro	Yes	2007	2004
1247641	Giovanni TOTI	Italy	Forza Italia	PPE	M	1968-09-07 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1247651	Joëlle MÉLIN	France	Front national	ENF	F	1950-03-26 00:00:00	633187	66759950	13.1	2225	['3 French']	semi-presidential republic	74	Euro	Yes	1995	1958
1247652	Joëlle MÉLIN	France	Front national	NI	F	1950-03-26 00:00:00	633187	66759950	13.1	2225	['3 French']	semi-presidential republic	74	Euro	Yes	1995	1958
1247661	Petras AUŠTREVIČIUS	Lithuania	Lietuvos Respublikos liberalų sąjūdis	ALDE	M	1963-05-16 00:00:00	65286	2888558	0.6	39	['15 Lithuanian']	parliamentary republic	11	Euro	Yes	2007	2004
1247671	Edouard FERRAND	France	Front national	ENF	M	1965-04-25 00:00:00	633187	66759950	13.1	2225	['3 French']	semi-presidential republic	74	Euro	Yes	1995	1958
1247672	Edouard FERRAND	France	Front national	NI	M	1965-04-25 00:00:00	633187	66759950	13.1	2225	['3 French']	semi-presidential republic	74	Euro	Yes	1995	1958
1247681	Valentinas MAZURONIS	Lithuania	Partija Tvarka ir teisingumas	ALDE	M	1953-11-18 00:00:00	65286	2888558	0.6	39	['15 Lithuanian']	parliamentary republic	11	Euro	Yes	2007	2004
1247682	Valentinas MAZURONIS	Lithuania	Partija Tvarka ir teisingumas	EFDD	M	1953-11-18 00:00:00	65286	2888558	0.6	39	['15 Lithuanian']	parliamentary republic	11	Euro	Yes	2007	2004
1247685	Valentinas MAZURONIS	Lithuania	Darbo partija	ALDE	M	1953-11-18 00:00:00	65286	2888558	0.6	39	['15 Lithuanian']	parliamentary republic	11	Euro	Yes	2007	2004
1247686	Valentinas MAZURONIS	Lithuania	Independent	ALDE	M	1953-11-18 00:00:00	65286	2888558	0.6	39	['15 Lithuanian']	parliamentary republic	11	Euro	Yes	2007	2004
1247692	Sophie MONTEL	France	Front national	ENF	F	1969-11-22 00:00:00	633187	66759950	13.1	2225	['3 French']	semi-presidential republic	74	Euro	Yes	1995	1958
1247693	Sophie MONTEL	France	Front national	NI	F	1969-11-22 00:00:00	633187	66759950	13.1	2225	['3 French']	semi-presidential republic	74	Euro	Yes	1995	1958
1247694	Sophie MONTEL	France	Les Patriotes	EFDD	F	1969-11-22 00:00:00	633187	66759950	13.1	2225	['3 French']	semi-presidential republic	74	Euro	Yes	1995	1958
1247701	Jean-François JALKH	France	Front national	ENF	M	1957-05-23 00:00:00	633187	66759950	13.1	2225	['3 French']	semi-presidential republic	74	Euro	Yes	1995	1958
1247702	Jean-François JALKH	France	Front national	NI	M	1957-05-23 00:00:00	633187	66759950	13.1	2225	['3 French']	semi-presidential republic	74	Euro	Yes	1995	1958
1247711	Dominique BILDE	France	Front national	ENF	F	1953-08-01 00:00:00	633187	66759950	13.1	2225	['3 French']	semi-presidential republic	74	Euro	Yes	1995	1958
1247712	Dominique BILDE	France	Front national	NI	F	1953-08-01 00:00:00	633187	66759950	13.1	2225	['3 French']	semi-presidential republic	74	Euro	Yes	1995	1958
1247721	Alberto CIRIO	Italy	Forza Italia	PPE	M	1972-12-06 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1247731	Jean ARTHUIS	France	Union des Démocrates et Indépendants	ALDE	M	1944-10-07 00:00:00	633187	66759950	13.1	2225	['3 French']	semi-presidential republic	74	Euro	Yes	1995	1958
1247761	Mady DELVAUX	Luxembourg	Parti ouvrier socialiste luxembourgeois	S&D	F	1950-10-11 00:00:00	2586	576249	0.1	54	['3 French', '2 German']	parliamentary constitutional monarchy	6	Euro	Yes	1995	1958
1247771	Tiziana BEGHIN	Italy	Movimento 5 Stelle	EFDD	F	1971-02-04 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1247781	Marco VALLI	Italy	Movimento 5 Stelle	EFDD	M	1985-06-29 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1247791	Eleonora EVI	Italy	Movimento 5 Stelle	EFDD	F	1983-11-20 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1247802	Marco ZANNI	Italy	Movimento 5 Stelle	EFDD	M	1986-07-11 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1247805	Marco ZANNI	Italy	Independent	ENF	M	1986-07-11 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1247811	Alfred SANT	Malta	Partit Laburista	S&D	M	1948-02-28 00:00:00	315	434403	0.1	10	['Maltese', '1 English']	parliamentary republic	6	Euro	Yes	2007	2004
1247841	Dan NICA	Romania	Partidul Social Democrat	S&D	M	1960-07-02 00:00:00	238397	19710000	3.81	170	['18 Romanian']	semi-presidential republic	32	RON	No	-	2007
1247851	Maria GRAPINI	Romania	Partidul Conservator	S&D	F	1954-11-07 00:00:00	238397	19710000	3.81	170	['18 Romanian']	semi-presidential republic	32	RON	No	-	2007
1247852	Maria GRAPINI	Romania	Partidul Puterii Umaniste	S&D	F	1954-11-07 00:00:00	238397	19710000	3.81	170	['18 Romanian']	semi-presidential republic	32	RON	No	-	2007
1247861	Damian DRĂGHICI	Romania	Uniunea Națională pentru Progresul României	S&D	M	1970-03-31 00:00:00	238397	19710000	3.81	170	['18 Romanian']	semi-presidential republic	32	RON	No	-	2007
1247862	Damian DRĂGHICI	Romania	Independent	S&D	M	1970-03-31 00:00:00	238397	19710000	3.81	170	['18 Romanian']	semi-presidential republic	32	RON	No	-	2007
1247871	Renata BRIANO	Italy	Partito Democratico	S&D	F	1964-02-23 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1247881	Luigi MORGANO	Italy	Partito Democratico	S&D	M	1951-03-15 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1247891	Sorin MOISĂ	Romania	Partidul Social Democrat	S&D	M	1976-01-07 00:00:00	238397	19710000	3.81	170	['18 Romanian']	semi-presidential republic	32	RON	No	-	2007
1247901	Doru-Claudian FRUNZULICĂ	Romania	Uniunea Națională pentru Progresul României	S&D	M		238397	19710000	3.81	170	['18 Romanian']	semi-presidential republic	32	RON	No	-	2007
1247902	Doru-Claudian FRUNZULICĂ	Romania	Partidul Social Democrat	S&D	M		238397	19710000	3.81	170	['18 Romanian']	semi-presidential republic	32	RON	No	-	2007
1247911	Daniele VIOTTI	Italy	Partito Democratico	S&D	M	1974-03-08 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1247922	Laurenţiu REBEGA	Romania	Partidul Conservator	S&D	M	1976-02-20 00:00:00	238397	19710000	3.81	170	['18 Romanian']	semi-presidential republic	32	RON	No	-	2007
1247923	Laurenţiu REBEGA	Romania	Independent	ENF	M	1976-02-20 00:00:00	238397	19710000	3.81	170	['18 Romanian']	semi-presidential republic	32	RON	No	-	2007
1247931	Claudia ȚAPARDEL	Romania	Partidul Social Democrat	S&D	F	1983-12-16 00:00:00	238397	19710000	3.81	170	['18 Romanian']	semi-presidential republic	32	RON	No	-	2007
1247941	Remo SERNAGIOTTO	Italy	Forza Italia	ECR	M	1955-09-01 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1247942	Remo SERNAGIOTTO	Italy	Forza Italia	PPE	M	1955-09-01 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1247943	Remo SERNAGIOTTO	Italy	Conservatori e Riformisti	ECR	M	1955-09-01 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1247961	David BORRELLI	Italy	Movimento 5 Stelle	EFDD	M	1971-04-28 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1247971	Marco AFFRONTE	Italy	Movimento 5 Stelle	EFDD	M	1965-05-06 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1247974	Marco AFFRONTE	Italy	Independent	Verts/ALE	M	1965-05-06 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1247991	Alessandra MORETTI	Italy	Partito Democratico	S&D		1973-06-24 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1248001	Flavio ZANONATO	Italy	Partito Democratico	S&D	M	1950-07-24 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1248002	Flavio ZANONATO	Italy	Articolo UNO – Movimento Democratico e Progressista	S&D	M	1950-07-24 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1248011	Cécile Kashetu KYENGE	Italy	Partito Democratico	S&D	F	1964-08-28 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1248021	Siegfried MUREŞAN	Romania	Partidul Mișcarea Populară	PPE	M	1981-09-20 00:00:00	238397	19710000	3.81	170	['18 Romanian']	semi-presidential republic	32	RON	No	-	2007
1248031	Isabella DE MONTE	Italy	Partito Democratico	S&D	F	1971-06-23 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1248041	Elly SCHLEIN	Italy	Partito Democratico	S&D	F	1985-05-04 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1248042	Elly SCHLEIN	Italy	-	S&D	F	1985-05-04 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1248051	Mircea DIACONU	Romania	Independent	ALDE	M	1949-12-24 00:00:00	238397	19710000	3.81	170	['18 Romanian']	semi-presidential republic	32	RON	No	-	2007
1248061	David McALLISTER	Germany	Christlich Demokratische Union Deutschlands	PPE	M	1971-01-12 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1248071	Jens GIESEKE	Germany	Christlich Demokratische Union Deutschlands	PPE	M	1971-05-18 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1248081	Norbert LINS	Germany	Christlich Demokratische Union Deutschlands	PPE	M	1977-12-22 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1248091	Sven SCHULZE	Germany	Christlich Demokratische Union Deutschlands	PPE	M	1979-07-31 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1248101	Barbara SPINELLI	Italy	Lista Tsipras-L'Altra Europa	GUE/NGL	F	1946-05-31 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1248102	Barbara SPINELLI	Italy	Independent	GUE/NGL	F	1946-05-31 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1248111	Laura AGEA	Italy	Movimento 5 Stelle	EFDD	F	1978-02-17 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1248121	Fabio Massimo CASTALDO	Italy	Movimento 5 Stelle	EFDD	M	1985-09-18 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1248131	Dario TAMBURRANO	Italy	Movimento 5 Stelle	EFDD	M	1969-08-27 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1248141	Simona BONAFÈ	Italy	Partito Democratico	S&D	F	1973-07-12 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1248151	Arne GERICKE	Germany	Familien-Partei Deutschlands	ECR	M	1964-11-19 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1248152	Arne GERICKE	Germany	Freie Wähler	ECR	M	1964-11-19 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1248161	Julia REDA	Germany	Piratenpartei Deutschland	Verts/ALE	F	1986-11-30 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1248171	Enrico GASBARRA	Italy	Partito Democratico	S&D	M	1962-08-12 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1248181	Klaus BUCHNER	Germany	Ökologisch-Demokratische Partei	Verts/ALE	M	1941-02-06 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1248191	Goffredo Maria BETTINI	Italy	Partito Democratico	S&D	M	1952-11-05 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1248201	Bernd LUCKE	Germany	Alternative für Deutschland	ECR	M	1962-08-19 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1248202	Bernd LUCKE	Germany	Allianz für Fortschritt und Aufbruch	ECR	M	1962-08-19 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1248203	Bernd LUCKE	Germany	Liberal-Conservative Refomists	ECR	M	1962-08-19 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1248211	Nicola DANTI	Italy	Partito Democratico	S&D	M	1966-09-06 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1248221	Dietmar KÖSTER	Germany	Sozialdemokratische Partei Deutschlands	S&D	M	1957-01-06 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1248231	Hans-Olaf HENKEL	Germany	Alternative für Deutschland	ECR	M	1940-03-14 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1248233	Hans-Olaf HENKEL	Germany	Allianz für Fortschritt und Aufbruch	ECR	M	1940-03-14 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1248234	Hans-Olaf HENKEL	Germany	Liberal-Conservative Refomists	ECR	M	1940-03-14 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1248241	Bernd KÖLMEL	Germany	Alternative für Deutschland	ECR	M	1958-12-08 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1248242	Bernd KÖLMEL	Germany	Allianz für Fortschritt und Aufbruch	ECR	M	1958-12-08 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1248243	Bernd KÖLMEL	Germany	Liberal-Conservative Refomists	ECR	M	1958-12-08 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1248251	Beatrix von STORCH	Germany	Alternative für Deutschland	EFDD	F	1971-05-27 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1248252	Beatrix von STORCH	Germany	Alternative für Deutschland	ECR	F	1971-05-27 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1248261	Martina WERNER	Germany	Sozialdemokratische Partei Deutschlands	S&D	F	1961-12-28 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1248271	Joachim STARBATTY	Germany	Alternative für Deutschland	ECR	M	1940-05-09 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1248273	Joachim STARBATTY	Germany	Allianz für Fortschritt und Aufbruch	ECR	M	1940-05-09 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1248274	Joachim STARBATTY	Germany	Liberal-Conservative Refomists	ECR	M	1940-05-09 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1248281	Fulvio MARTUSCIELLO	Italy	Forza Italia	PPE	M	1968-05-25 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1248291	Ulrike TREBESIUS	Germany	Alternative für Deutschland	ECR	F	1970-04-17 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1248292	Ulrike TREBESIUS	Germany	Allianz für Fortschritt und Aufbruch	ECR	F	1970-04-17 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1248293	Ulrike TREBESIUS	Germany	Liberal-Conservative Refomists	ECR	F	1970-04-17 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1248301	Marcus PRETZELL	Germany	Alternative für Deutschland	ENF	M	1973-07-16 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1248302	Marcus PRETZELL	Germany	Alternative für Deutschland	NI	M	1973-07-16 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1248303	Marcus PRETZELL	Germany	Alternative für Deutschland	ECR	M	1973-07-16 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1248304	Marcus PRETZELL	Germany	Die blaue Partei	ENF	M	1973-07-16 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1248311	Isabella ADINOLFI	Italy	Movimento 5 Stelle	EFDD	F	1978-03-27 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1248321	Udo VOIGT	Germany	Nationaldemokratische Partei Deutschlands	NI	M	1952-04-14 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1248331	Laura FERRARA	Italy	Movimento 5 Stelle	EFDD	F	1983-09-11 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1248341	Martin SONNEBORN	Germany	Die PARTEI	NI	M	1965-05-15 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1248351	Rosa D'AMATO	Italy	Movimento 5 Stelle	EFDD	F	1969-03-30 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1248361	Maria NOICHL	Germany	Sozialdemokratische Partei Deutschlands	S&D	F	1967-01-09 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1248371	Joachim SCHUSTER	Germany	Sozialdemokratische Partei Deutschlands	S&D	M	1962-10-28 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1248381	Susanne MELIOR	Germany	Sozialdemokratische Partei Deutschlands	S&D	F	1958-09-01 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1248391	Arne LIETZ	Germany	Sozialdemokratische Partei Deutschlands	S&D	M	1976-07-23 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1248401	Jakob von WEIZSÄCKER	Germany	Sozialdemokratische Partei Deutschlands	S&D	M	1970-03-04 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1248411	Iris HOFFMANN	Germany	Sozialdemokratische Partei Deutschlands	S&D	F	1963-06-29 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1248421	Daniela AIUTO	Italy	Movimento 5 Stelle	EFDD	F	1975-12-14 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1248431	Tomislav DONCHEV	Bulgaria	Citizens for European Development of Bulgaria	PPE	M	1973-08-06 00:00:00	110370	7153784	1.4	47	['5 Bulgarian']	parliamentary republic	17	BGN	No	-	2007
1248441	Piernicola PEDICINI	Italy	Movimento 5 Stelle	EFDD	M	1969-05-22 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1248461	Pina PICIERNO	Italy	Partito Democratico	S&D	F	1981-05-10 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1248471	Elena GENTILE	Italy	Partito Democratico	S&D	F	1953-11-02 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
